timestamp,gco2_per_kwh,week_index,week_start
2020-05-04 22:30:00+00:00,166.73183030387978,0,2020-05-04T00:00:00+00:00
2020-05-04 23:00:00+00:00,166.85129013967304,0,2020-05-04T00:00:00+00:00
2020-05-04 23:30:00+00:00,162.31645753545848,0,2020-05-04T00:00:00+00:00
2020-05-05 00:00:00+00:00,162.70647180540936,0,2020-05-04T00:00:00+00:00
2020-05-05 00:30:00+00:00,158.42713035032833,0,2020-05-04T00:00:00+00:00
2020-05-05 01:00:00+00:00,159.02383579082988,0,2020-05-04T00:00:00+00:00
2020-05-05 01:30:00+00:00,161.4190175808698,0,2020-05-04T00:00:00+00:00
2020-05-05 02:00:00+00:00,147.75398612491642,0,2020-05-04T00:00:00+00:00
2020-05-05 02:30:00+00:00,155.71637834940498,0,2020-05-04T00:00:00+00:00
2020-05-05 03:00:00+00:00,157.45868011398613,0,2020-05-04T00:00:00+00:00
2020-05-05 03:30:00+00:00,156.2791437563323,0,2020-05-04T00:00:00+00:00
2020-05-05 04:00:00+00:00,163.2750143681899,0,2020-05-04T00:00:00+00:00
2020-05-05 04:30:00+00:00,175.66559930541746,0,2020-05-04T00:00:00+00:00
2020-05-05 05:00:00+00:00,164.9391821901473,0,2020-05-04T00:00:00+00:00
2020-05-05 05:30:00+00:00,177.77794848214037,0,2020-05-04T00:00:00+00:00
2020-05-05 06:00:00+00:00,165.9729783358188,0,2020-05-04T00:00:00+00:00
2020-05-05 06:30:00+00:00,175.408871527229,0,2020-05-04T00:00:00+00:00
2020-05-05 07:00:00+00:00,186.13927145573504,0,2020-05-04T00:00:00+00:00
2020-05-05 07:30:00+00:00,189.10355631951495,0,2020-05-04T00:00:00+00:00
2020-05-05 08:00:00+00:00,197.22551932142056,0,2020-05-04T00:00:00+00:00
2020-05-05 08:30:00+00:00,197.80036390927006,0,2020-05-04T00:00:00+00:00
2020-05-05 09:00:00+00:00,196.55892449426094,0,2020-05-04T00:00:00+00:00
2020-05-05 09:30:00+00:00,195.76353745134804,0,2020-05-04T00:00:00+00:00
2020-05-05 10:00:00+00:00,210.8048210420234,0,2020-05-04T00:00:00+00:00
2020-05-05 10:30:00+00:00,203.459859599052,0,2020-05-04T00:00:00+00:00
2020-05-05 11:00:00+00:00,200.31890704259885,0,2020-05-04T00:00:00+00:00
2020-05-05 11:30:00+00:00,201.31570080793992,0,2020-05-04T00:00:00+00:00
2020-05-05 12:00:00+00:00,205.60975713408263,0,2020-05-04T00:00:00+00:00
2020-05-05 12:30:00+00:00,215.52604834447024,0,2020-05-04T00:00:00+00:00
2020-05-05 13:00:00+00:00,213.99698015249396,0,2020-05-04T00:00:00+00:00
2020-05-05 13:30:00+00:00,217.83339747847438,0,2020-05-04T00:00:00+00:00
2020-05-05 14:00:00+00:00,209.05515461173817,0,2020-05-04T00:00:00+00:00
2020-05-05 14:30:00+00:00,213.1557009736309,0,2020-05-04T00:00:00+00:00
2020-05-05 15:00:00+00:00,213.62784406373564,0,2020-05-04T00:00:00+00:00
2020-05-05 15:30:00+00:00,207.0832855279226,0,2020-05-04T00:00:00+00:00
2020-05-05 16:00:00+00:00,207.9964165361252,0,2020-05-04T00:00:00+00:00
2020-05-05 16:30:00+00:00,200.16550828575677,0,2020-05-04T00:00:00+00:00
2020-05-05 17:00:00+00:00,196.4586230740445,0,2020-05-04T00:00:00+00:00
2020-05-05 17:30:00+00:00,196.3278347420117,0,2020-05-04T00:00:00+00:00
2020-05-05 18:00:00+00:00,183.87605574374732,0,2020-05-04T00:00:00+00:00
2020-05-05 18:30:00+00:00,195.65574062836967,0,2020-05-04T00:00:00+00:00
2020-05-05 19:00:00+00:00,181.71418361858093,0,2020-05-04T00:00:00+00:00
2020-05-05 19:30:00+00:00,185.0874588310938,0,2020-05-04T00:00:00+00:00
2020-05-05 20:00:00+00:00,181.11829334947078,0,2020-05-04T00:00:00+00:00
2020-05-05 20:30:00+00:00,180.87878496933902,0,2020-05-04T00:00:00+00:00
2020-05-05 21:00:00+00:00,175.6576957628095,0,2020-05-04T00:00:00+00:00
2020-05-05 21:30:00+00:00,170.31060160843404,0,2020-05-04T00:00:00+00:00
2020-05-05 22:00:00+00:00,162.2379219424676,0,2020-05-04T00:00:00+00:00
2020-05-05 22:30:00+00:00,164.6429826504319,0,2020-05-04T00:00:00+00:00
2020-05-05 23:00:00+00:00,148.9399476563295,0,2020-05-04T00:00:00+00:00
2020-05-05 23:30:00+00:00,150.6215013870741,0,2020-05-04T00:00:00+00:00
2020-05-06 00:00:00+00:00,148.69517957742528,0,2020-05-04T00:00:00+00:00
2020-05-06 00:30:00+00:00,150.97334907069572,0,2020-05-04T00:00:00+00:00
2020-05-06 01:00:00+00:00,159.79841958706405,0,2020-05-04T00:00:00+00:00
2020-05-06 01:30:00+00:00,150.6616466124796,0,2020-05-04T00:00:00+00:00
2020-05-06 02:00:00+00:00,155.30693898563038,0,2020-05-04T00:00:00+00:00
2020-05-06 02:30:00+00:00,167.04867494840855,0,2020-05-04T00:00:00+00:00
2020-05-06 03:00:00+00:00,158.25744089660571,0,2020-05-04T00:00:00+00:00
2020-05-06 03:30:00+00:00,165.9138976733053,0,2020-05-04T00:00:00+00:00
2020-05-06 04:00:00+00:00,158.66568636670755,0,2020-05-04T00:00:00+00:00
2020-05-06 04:30:00+00:00,163.76294722170326,0,2020-05-04T00:00:00+00:00
2020-05-06 05:00:00+00:00,164.34984561562592,0,2020-05-04T00:00:00+00:00
2020-05-06 05:30:00+00:00,168.62676846869607,0,2020-05-04T00:00:00+00:00
2020-05-06 06:00:00+00:00,183.6352236993312,0,2020-05-04T00:00:00+00:00
2020-05-06 06:30:00+00:00,165.661823774783,0,2020-05-04T00:00:00+00:00
2020-05-06 07:00:00+00:00,188.040965504821,0,2020-05-04T00:00:00+00:00
2020-05-06 07:30:00+00:00,186.66414921632594,0,2020-05-04T00:00:00+00:00
2020-05-06 08:00:00+00:00,188.08788357299304,0,2020-05-04T00:00:00+00:00
2020-05-06 08:30:00+00:00,182.1245282821514,0,2020-05-04T00:00:00+00:00
2020-05-06 09:00:00+00:00,199.50490655399707,0,2020-05-04T00:00:00+00:00
2020-05-06 09:30:00+00:00,195.2935510365534,0,2020-05-04T00:00:00+00:00
2020-05-06 10:00:00+00:00,206.42772335270624,0,2020-05-04T00:00:00+00:00
2020-05-06 10:30:00+00:00,204.95195489188742,0,2020-05-04T00:00:00+00:00
2020-05-06 11:00:00+00:00,220.4611635452107,0,2020-05-04T00:00:00+00:00
2020-05-06 11:30:00+00:00,207.57322191365313,0,2020-05-04T00:00:00+00:00
2020-05-06 12:00:00+00:00,204.88144068774085,0,2020-05-04T00:00:00+00:00
2020-05-06 12:30:00+00:00,213.30085258078813,0,2020-05-04T00:00:00+00:00
2020-05-06 13:00:00+00:00,214.53997678780235,0,2020-05-04T00:00:00+00:00
2020-05-06 13:30:00+00:00,222.51431302668306,0,2020-05-04T00:00:00+00:00
2020-05-06 14:00:00+00:00,217.89170185749595,0,2020-05-04T00:00:00+00:00
2020-05-06 14:30:00+00:00,214.54402055014046,0,2020-05-04T00:00:00+00:00
2020-05-06 15:00:00+00:00,219.49183154450122,0,2020-05-04T00:00:00+00:00
2020-05-06 15:30:00+00:00,200.92736992570434,0,2020-05-04T00:00:00+00:00
2020-05-06 16:00:00+00:00,200.3207291439751,0,2020-05-04T00:00:00+00:00
2020-05-06 16:30:00+00:00,198.31295828338466,0,2020-05-04T00:00:00+00:00
2020-05-06 17:00:00+00:00,196.27133137790963,0,2020-05-04T00:00:00+00:00
2020-05-06 17:30:00+00:00,189.36319696710584,0,2020-05-04T00:00:00+00:00
2020-05-06 18:00:00+00:00,196.69298989057143,0,2020-05-04T00:00:00+00:00
2020-05-06 18:30:00+00:00,190.69137438317918,0,2020-05-04T00:00:00+00:00
2020-05-06 19:00:00+00:00,174.7043559384814,0,2020-05-04T00:00:00+00:00
2020-05-06 19:30:00+00:00,177.8909464315472,0,2020-05-04T00:00:00+00:00
2020-05-06 20:00:00+00:00,179.9476636692808,0,2020-05-04T00:00:00+00:00
2020-05-06 20:30:00+00:00,183.61995271239007,0,2020-05-04T00:00:00+00:00
2020-05-06 21:00:00+00:00,184.9771162418425,0,2020-05-04T00:00:00+00:00
2020-05-06 21:30:00+00:00,191.3970372620513,0,2020-05-04T00:00:00+00:00
2020-05-06 22:00:00+00:00,168.10187615970867,0,2020-05-04T00:00:00+00:00
2020-05-06 22:30:00+00:00,158.27424328655363,0,2020-05-04T00:00:00+00:00
2020-05-06 23:00:00+00:00,145.82696472891655,0,2020-05-04T00:00:00+00:00
2020-05-06 23:30:00+00:00,162.62526893044256,0,2020-05-04T00:00:00+00:00
2020-05-07 00:00:00+00:00,152.26348919673381,0,2020-05-04T00:00:00+00:00
2020-05-07 00:30:00+00:00,155.0465760426483,0,2020-05-04T00:00:00+00:00
2020-05-07 01:00:00+00:00,152.71532240658135,0,2020-05-04T00:00:00+00:00
2020-05-07 01:30:00+00:00,156.0144637950853,0,2020-05-04T00:00:00+00:00
2020-05-07 02:00:00+00:00,165.4159384794196,0,2020-05-04T00:00:00+00:00
2020-05-07 02:30:00+00:00,159.0534168360235,0,2020-05-04T00:00:00+00:00
2020-05-07 03:00:00+00:00,159.6408448347649,0,2020-05-04T00:00:00+00:00
2020-05-07 03:30:00+00:00,153.50171242425503,0,2020-05-04T00:00:00+00:00
2020-05-07 04:00:00+00:00,153.47822951384617,0,2020-05-04T00:00:00+00:00
2020-05-07 04:30:00+00:00,161.79685476326335,0,2020-05-04T00:00:00+00:00
2020-05-07 05:00:00+00:00,170.62352214427176,0,2020-05-04T00:00:00+00:00
2020-05-07 05:30:00+00:00,183.37550939505917,0,2020-05-04T00:00:00+00:00
2020-05-07 06:00:00+00:00,178.66498838743962,0,2020-05-04T00:00:00+00:00
2020-05-07 06:30:00+00:00,184.63224331429083,0,2020-05-04T00:00:00+00:00
2020-05-07 07:00:00+00:00,181.50493081022594,0,2020-05-04T00:00:00+00:00
2020-05-07 07:30:00+00:00,176.70539363508084,0,2020-05-04T00:00:00+00:00
2020-05-07 08:00:00+00:00,185.49111592724398,0,2020-05-04T00:00:00+00:00
2020-05-07 08:30:00+00:00,187.1703508111203,0,2020-05-04T00:00:00+00:00
2020-05-07 09:00:00+00:00,213.89928812704616,0,2020-05-04T00:00:00+00:00
2020-05-07 09:30:00+00:00,193.2502932454293,0,2020-05-04T00:00:00+00:00
2020-05-07 10:00:00+00:00,210.66841429937773,0,2020-05-04T00:00:00+00:00
2020-05-07 10:30:00+00:00,198.47849962661414,0,2020-05-04T00:00:00+00:00
2020-05-07 11:00:00+00:00,215.769722396084,0,2020-05-04T00:00:00+00:00
2020-05-07 11:30:00+00:00,211.94336806870533,0,2020-05-04T00:00:00+00:00
2020-05-07 12:00:00+00:00,210.94945785248728,0,2020-05-04T00:00:00+00:00
2020-05-07 12:30:00+00:00,211.76058545314586,0,2020-05-04T00:00:00+00:00
2020-05-07 13:00:00+00:00,208.41648613199428,0,2020-05-04T00:00:00+00:00
2020-05-07 13:30:00+00:00,216.12250541037457,0,2020-05-04T00:00:00+00:00
2020-05-07 14:00:00+00:00,208.86103877370846,0,2020-05-04T00:00:00+00:00
2020-05-07 14:30:00+00:00,203.46668278972317,0,2020-05-04T00:00:00+00:00
2020-05-07 15:00:00+00:00,200.30314828572696,0,2020-05-04T00:00:00+00:00
2020-05-07 15:30:00+00:00,210.45682673001912,0,2020-05-04T00:00:00+00:00
2020-05-07 16:00:00+00:00,215.85262866809637,0,2020-05-04T00:00:00+00:00
2020-05-07 16:30:00+00:00,205.91893116823738,0,2020-05-04T00:00:00+00:00
2020-05-07 17:00:00+00:00,198.16953171723083,0,2020-05-04T00:00:00+00:00
2020-05-07 17:30:00+00:00,201.0007829772178,0,2020-05-04T00:00:00+00:00
2020-05-07 18:00:00+00:00,201.38894545481836,0,2020-05-04T00:00:00+00:00
2020-05-07 18:30:00+00:00,193.78261077241757,0,2020-05-04T00:00:00+00:00
2020-05-07 19:00:00+00:00,182.12350938416384,0,2020-05-04T00:00:00+00:00
2020-05-07 19:30:00+00:00,192.74402097041923,0,2020-05-04T00:00:00+00:00
2020-05-07 20:00:00+00:00,180.75436180636072,0,2020-05-04T00:00:00+00:00
2020-05-07 20:30:00+00:00,188.50335868110136,0,2020-05-04T00:00:00+00:00
2020-05-07 21:00:00+00:00,172.28264106055335,0,2020-05-04T00:00:00+00:00
2020-05-07 21:30:00+00:00,162.4287167779565,0,2020-05-04T00:00:00+00:00
2020-05-07 22:00:00+00:00,155.62389573205704,0,2020-05-04T00:00:00+00:00
2020-05-07 22:30:00+00:00,176.75750565239542,0,2020-05-04T00:00:00+00:00
2020-05-07 23:00:00+00:00,172.81694873951878,0,2020-05-04T00:00:00+00:00
2020-05-07 23:30:00+00:00,159.4946542010575,0,2020-05-04T00:00:00+00:00
2020-05-08 00:00:00+00:00,155.2717656159542,0,2020-05-04T00:00:00+00:00
2020-05-08 00:30:00+00:00,168.18418690960152,0,2020-05-04T00:00:00+00:00
2020-05-08 01:00:00+00:00,149.2506802256956,0,2020-05-04T00:00:00+00:00
2020-05-08 01:30:00+00:00,150.7369108673092,0,2020-05-04T00:00:00+00:00
2020-05-08 02:00:00+00:00,162.4573644267294,0,2020-05-04T00:00:00+00:00
2020-05-08 02:30:00+00:00,155.19184100388898,0,2020-05-04T00:00:00+00:00
2020-05-08 03:00:00+00:00,160.7154356269952,0,2020-05-04T00:00:00+00:00
2020-05-08 03:30:00+00:00,159.6071884043641,0,2020-05-04T00:00:00+00:00
2020-05-08 04:00:00+00:00,167.56403196836922,0,2020-05-04T00:00:00+00:00
2020-05-08 04:30:00+00:00,175.0533831559727,0,2020-05-04T00:00:00+00:00
2020-05-08 05:00:00+00:00,171.63409434831223,0,2020-05-04T00:00:00+00:00
2020-05-08 05:30:00+00:00,175.507571552938,0,2020-05-04T00:00:00+00:00
2020-05-08 06:00:00+00:00,163.40186202991225,0,2020-05-04T00:00:00+00:00
2020-05-08 06:30:00+00:00,177.41203792361858,0,2020-05-04T00:00:00+00:00
2020-05-08 07:00:00+00:00,179.0973881079499,0,2020-05-04T00:00:00+00:00
2020-05-08 07:30:00+00:00,176.4683085770346,0,2020-05-04T00:00:00+00:00
2020-05-08 08:00:00+00:00,186.09986669436933,0,2020-05-04T00:00:00+00:00
2020-05-08 08:30:00+00:00,189.9080691779649,0,2020-05-04T00:00:00+00:00
2020-05-08 09:00:00+00:00,205.41131779649209,0,2020-05-04T00:00:00+00:00
2020-05-08 09:30:00+00:00,189.71525097582304,0,2020-05-04T00:00:00+00:00
2020-05-08 10:00:00+00:00,205.01341032138424,0,2020-05-04T00:00:00+00:00
2020-05-08 10:30:00+00:00,201.40980383988827,0,2020-05-04T00:00:00+00:00
2020-05-08 11:00:00+00:00,206.95499964543058,0,2020-05-04T00:00:00+00:00
2020-05-08 11:30:00+00:00,216.2680160830965,0,2020-05-04T00:00:00+00:00
2020-05-08 12:00:00+00:00,215.8127311951214,0,2020-05-04T00:00:00+00:00
2020-05-08 12:30:00+00:00,221.4077098881931,0,2020-05-04T00:00:00+00:00
2020-05-08 13:00:00+00:00,211.91846024525069,0,2020-05-04T00:00:00+00:00
2020-05-08 13:30:00+00:00,208.12840171830507,0,2020-05-04T00:00:00+00:00
2020-05-08 14:00:00+00:00,210.47891141793042,0,2020-05-04T00:00:00+00:00
2020-05-08 14:30:00+00:00,213.74340067499244,0,2020-05-04T00:00:00+00:00
2020-05-08 15:00:00+00:00,210.48472481514028,0,2020-05-04T00:00:00+00:00
2020-05-08 15:30:00+00:00,201.65799480033073,0,2020-05-04T00:00:00+00:00
2020-05-08 16:00:00+00:00,205.43241834461844,0,2020-05-04T00:00:00+00:00
2020-05-08 16:30:00+00:00,206.39658818419565,0,2020-05-04T00:00:00+00:00
2020-05-08 17:00:00+00:00,216.62231826273745,0,2020-05-04T00:00:00+00:00
2020-05-08 17:30:00+00:00,212.1379122789717,0,2020-05-04T00:00:00+00:00
2020-05-08 18:00:00+00:00,186.27422980895884,0,2020-05-04T00:00:00+00:00
2020-05-08 18:30:00+00:00,190.23524973202635,0,2020-05-04T00:00:00+00:00
2020-05-08 19:00:00+00:00,174.75590598714098,0,2020-05-04T00:00:00+00:00
2020-05-08 19:30:00+00:00,180.8650509022556,0,2020-05-04T00:00:00+00:00
2020-05-08 20:00:00+00:00,179.9623017622618,0,2020-05-04T00:00:00+00:00
2020-05-08 20:30:00+00:00,186.19404208334706,0,2020-05-04T00:00:00+00:00
2020-05-08 21:00:00+00:00,165.89641313579475,0,2020-05-04T00:00:00+00:00
2020-05-08 21:30:00+00:00,166.42097491952543,0,2020-05-04T00:00:00+00:00
2020-05-08 22:00:00+00:00,150.1699869186061,0,2020-05-04T00:00:00+00:00
2020-05-08 22:30:00+00:00,164.06234868296232,0,2020-05-04T00:00:00+00:00
2020-05-08 23:00:00+00:00,153.31438781101878,0,2020-05-04T00:00:00+00:00
2020-05-08 23:30:00+00:00,157.04521270247318,0,2020-05-04T00:00:00+00:00
2020-05-09 00:00:00+00:00,129.816051416733,0,2020-05-04T00:00:00+00:00
2020-05-09 00:30:00+00:00,135.2942389841382,0,2020-05-04T00:00:00+00:00
2020-05-09 01:00:00+00:00,122.69590126050358,0,2020-05-04T00:00:00+00:00
2020-05-09 01:30:00+00:00,124.73068328226307,0,2020-05-04T00:00:00+00:00
2020-05-09 02:00:00+00:00,150.85880664810418,0,2020-05-04T00:00:00+00:00
2020-05-09 02:30:00+00:00,126.94211879498788,0,2020-05-04T00:00:00+00:00
2020-05-09 03:00:00+00:00,131.07378964485324,0,2020-05-04T00:00:00+00:00
2020-05-09 03:30:00+00:00,151.6096833922849,0,2020-05-04T00:00:00+00:00
2020-05-09 04:00:00+00:00,163.5364803114595,0,2020-05-04T00:00:00+00:00
2020-05-09 04:30:00+00:00,135.0000437249993,0,2020-05-04T00:00:00+00:00
2020-05-09 05:00:00+00:00,146.42225730248379,0,2020-05-04T00:00:00+00:00
2020-05-09 05:30:00+00:00,151.39088885658356,0,2020-05-04T00:00:00+00:00
2020-05-09 06:00:00+00:00,167.85395024796856,0,2020-05-04T00:00:00+00:00
2020-05-09 06:30:00+00:00,148.84506718813176,0,2020-05-04T00:00:00+00:00
2020-05-09 07:00:00+00:00,161.28305507840523,0,2020-05-04T00:00:00+00:00
2020-05-09 07:30:00+00:00,168.4413630324322,0,2020-05-04T00:00:00+00:00
2020-05-09 08:00:00+00:00,173.2902957841369,0,2020-05-04T00:00:00+00:00
2020-05-09 08:30:00+00:00,167.6138407642599,0,2020-05-04T00:00:00+00:00
2020-05-09 09:00:00+00:00,176.0632392483877,0,2020-05-04T00:00:00+00:00
2020-05-09 09:30:00+00:00,167.37572934141014,0,2020-05-04T00:00:00+00:00
2020-05-09 10:00:00+00:00,181.13177366540066,0,2020-05-04T00:00:00+00:00
2020-05-09 10:30:00+00:00,180.93427744316062,0,2020-05-04T00:00:00+00:00
2020-05-09 11:00:00+00:00,188.8739005333481,0,2020-05-04T00:00:00+00:00
2020-05-09 11:30:00+00:00,183.3614207742312,0,2020-05-04T00:00:00+00:00
2020-05-09 12:00:00+00:00,193.34669279390988,0,2020-05-04T00:00:00+00:00
2020-05-09 12:30:00+00:00,197.13493386083272,0,2020-05-04T00:00:00+00:00
2020-05-09 13:00:00+00:00,192.08800529367926,0,2020-05-04T00:00:00+00:00
2020-05-09 13:30:00+00:00,193.46229485879442,0,2020-05-04T00:00:00+00:00
2020-05-09 14:00:00+00:00,190.41801056913897,0,2020-05-04T00:00:00+00:00
2020-05-09 14:30:00+00:00,190.0465138877338,0,2020-05-04T00:00:00+00:00
2020-05-09 15:00:00+00:00,182.19780507116437,0,2020-05-04T00:00:00+00:00
2020-05-09 15:30:00+00:00,189.46417113767745,0,2020-05-04T00:00:00+00:00
2020-05-09 16:00:00+00:00,182.1179836843289,0,2020-05-04T00:00:00+00:00
2020-05-09 16:30:00+00:00,197.45116803573748,0,2020-05-04T00:00:00+00:00
2020-05-09 17:00:00+00:00,188.0134843173267,0,2020-05-04T00:00:00+00:00
2020-05-09 17:30:00+00:00,179.7009258678955,0,2020-05-04T00:00:00+00:00
2020-05-09 18:00:00+00:00,164.90553279500722,0,2020-05-04T00:00:00+00:00
2020-05-09 18:30:00+00:00,162.46005295898667,0,2020-05-04T00:00:00+00:00
2020-05-09 19:00:00+00:00,171.33800067162207,0,2020-05-04T00:00:00+00:00
2020-05-09 19:30:00+00:00,164.83924457602996,0,2020-05-04T00:00:00+00:00
2020-05-09 20:00:00+00:00,159.1140705608707,0,2020-05-04T00:00:00+00:00
2020-05-09 20:30:00+00:00,143.54096482831005,0,2020-05-04T00:00:00+00:00
2020-05-09 21:00:00+00:00,155.49206937090727,0,2020-05-04T00:00:00+00:00
2020-05-09 21:30:00+00:00,152.18094236750053,0,2020-05-04T00:00:00+00:00
2020-05-09 22:00:00+00:00,135.42799533587532,0,2020-05-04T00:00:00+00:00
2020-05-09 22:30:00+00:00,139.90033647462704,0,2020-05-04T00:00:00+00:00
2020-05-09 23:00:00+00:00,140.59730912453134,0,2020-05-04T00:00:00+00:00
2020-05-09 23:30:00+00:00,139.11855628252943,0,2020-05-04T00:00:00+00:00
2020-05-10 00:00:00+00:00,133.9088785632812,0,2020-05-04T00:00:00+00:00
2020-05-10 00:30:00+00:00,135.22965898744437,0,2020-05-04T00:00:00+00:00
2020-05-10 01:00:00+00:00,133.2361583525518,0,2020-05-04T00:00:00+00:00
2020-05-10 01:30:00+00:00,136.06793758471727,0,2020-05-04T00:00:00+00:00
2020-05-10 02:00:00+00:00,146.25452067485818,0,2020-05-04T00:00:00+00:00
2020-05-10 02:30:00+00:00,117.98746777738701,0,2020-05-04T00:00:00+00:00
2020-05-10 03:00:00+00:00,137.09333684246792,0,2020-05-04T00:00:00+00:00
2020-05-10 03:30:00+00:00,139.98687564364283,0,2020-05-04T00:00:00+00:00
2020-05-10 04:00:00+00:00,145.27296805458639,0,2020-05-04T00:00:00+00:00
2020-05-10 04:30:00+00:00,140.59760805752765,0,2020-05-04T00:00:00+00:00
2020-05-10 05:00:00+00:00,136.70294752264994,0,2020-05-04T00:00:00+00:00
2020-05-10 05:30:00+00:00,151.29596838599878,0,2020-05-04T00:00:00+00:00
2020-05-10 06:00:00+00:00,167.8445182362787,0,2020-05-04T00:00:00+00:00
2020-05-10 06:30:00+00:00,145.01603690271645,0,2020-05-04T00:00:00+00:00
2020-05-10 07:00:00+00:00,169.04679609588732,0,2020-05-04T00:00:00+00:00
2020-05-10 07:30:00+00:00,160.70032343813975,0,2020-05-04T00:00:00+00:00
2020-05-10 08:00:00+00:00,169.81766284206864,0,2020-05-04T00:00:00+00:00
2020-05-10 08:30:00+00:00,162.87664368794293,0,2020-05-04T00:00:00+00:00
2020-05-10 09:00:00+00:00,174.65880679350886,0,2020-05-04T00:00:00+00:00
2020-05-10 09:30:00+00:00,186.10031216289272,0,2020-05-04T00:00:00+00:00
2020-05-10 10:00:00+00:00,186.87757656713728,0,2020-05-04T00:00:00+00:00
2020-05-10 10:30:00+00:00,194.92517111109294,0,2020-05-04T00:00:00+00:00
2020-05-10 11:00:00+00:00,195.49059452880815,0,2020-05-04T00:00:00+00:00
2020-05-10 11:30:00+00:00,190.32231805847132,0,2020-05-04T00:00:00+00:00
2020-05-10 12:00:00+00:00,202.25346481926846,0,2020-05-04T00:00:00+00:00
2020-05-10 12:30:00+00:00,193.118875247262,0,2020-05-04T00:00:00+00:00
2020-05-10 13:00:00+00:00,196.7959172375794,0,2020-05-04T00:00:00+00:00
2020-05-10 13:30:00+00:00,188.92400332525705,0,2020-05-04T00:00:00+00:00
2020-05-10 14:00:00+00:00,190.51174384710833,0,2020-05-04T00:00:00+00:00
